City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Mokhsogollokh,RU,61.4681,128.9203,82.27,30,0,7.76,clear sky
350,Riyadh,SA,24.6877,46.7219,100.45,13,0,3.44,clear sky
351,Roanoke Rapids,US,36.4615,-77.6542,77.05,74,78,9.19,broken clouds
352,Egvekinot,RU,66.3167,-179.1667,49.42,77,100,3.22,overcast clouds
353,Flinders,AU,-34.5833,150.8552,65.21,54,85,8.99,overcast clouds
354,Manzanillo,CU,20.3433,-77.1167,74.89,87,100,5.64,overcast clouds
355,Port Lincoln,AU,-34.7333,135.8667,60.78,62,52,18.52,broken clouds
356,Kuusamo,FI,65.9667,29.1833,59.04,72,0,8.05,clear sky
357,Comodoro Rivadavia,AR,-45.8667,-67.5,40.86,56,0,12.66,clear sky
358,Kanigoro,ID,-8.13,112.219,86.07,49,39,6.64,scattered clouds
359,Damghan,IR,36.1683,54.348,91.09,20,0,3.56,clear sky
360,Vila Velha,BR,-20.3297,-40.2925,60.75,94,0,1.14,clear sky
361,Skjervoy,NO,70.0311,20.9714,51.8,94,100,0.98,overcast clouds
362,Adre,TD,13.4667,22.2,74.43,74,95,1.92,overcast clouds
363,Central Point,US,42.376,-122.9164,84.33,40,1,4.61,clear sky
364,Toumodi,CI,6.5613,-5.0158,70.3,99,50,3.44,scattered clouds
365,Sakakah,SA,29.9697,40.2064,96.37,16,11,6.85,few clouds
366,Crystal Beach,CA,42.8699,-79.0583,71.44,91,30,2.3,scattered clouds
367,Luena,AO,-11.7833,19.9167,50.23,54,32,7.02,scattered clouds
368,Basco,PH,20.4487,121.9702,82.47,87,69,28.23,broken clouds
369,Nara,JP,34.6851,135.8049,94.91,48,42,8.08,scattered clouds
370,Havoysund,NO,70.9963,24.6622,47.28,71,66,2.75,broken clouds
371,Bell Ville,AR,-32.6259,-62.6887,45.63,62,0,7.63,clear sky
372,La Orilla,MX,17.9833,-102.2333,79.0,89,98,4.83,overcast clouds
373,Manali,IN,13.1667,80.2667,93.29,44,100,13.96,overcast clouds
374,Beboto,TD,8.2668,16.939,70.81,93,100,4.0,light rain
375,Nuuk,GL,64.1835,-51.7216,52.41,66,90,2.3,light rain
376,Chute-Aux-Outardes,CA,49.1168,-68.399,62.91,100,90,6.91,fog
377,Alice Springs,AU,-23.7,133.8833,76.55,21,5,11.99,clear sky
378,Beringovskiy,RU,63.05,179.3167,49.03,96,99,8.23,overcast clouds
379,Ojinaga,MX,29.5667,-104.4167,90.55,33,1,8.05,clear sky
380,Saint-Augustin,CA,51.226,-58.6502,55.42,78,29,6.82,scattered clouds
381,Cayenne,GF,4.9333,-52.3333,75.24,91,90,1.14,fog
382,Ilulissat,GL,69.2167,-51.1,51.82,40,20,16.11,few clouds
383,Dunmore,US,41.4198,-75.6324,71.42,92,75,4.61,broken clouds
384,Mehamn,NO,71.0357,27.8492,46.58,76,96,13.4,overcast clouds
385,Inongo,CD,-1.95,18.2667,67.87,64,75,4.54,broken clouds
386,Iquitos,PE,-3.7481,-73.2472,75.24,94,75,1.14,broken clouds
387,Golfito,CR,8.639,-83.166,73.24,96,100,3.49,overcast clouds
388,Durban,ZA,-29.8579,31.0292,52.02,79,0,7.0,clear sky
389,Copalillo,MX,18.0333,-99.1167,64.2,94,71,2.01,broken clouds
390,Grindavik,IS,63.8424,-22.4338,48.56,100,90,21.85,drizzle rain
391,Daru,PG,-9.0763,143.2092,77.16,80,100,11.99,overcast clouds
392,Fortuna,US,40.5982,-124.1573,70.2,91,90,5.75,overcast clouds
393,Fuerte Olimpo,PY,-21.0415,-57.8738,71.38,44,2,5.46,clear sky
394,Henties Bay,NA,-22.116,14.2845,72.39,34,21,28.79,few clouds
395,Ankang,CN,32.68,109.0172,92.07,55,2,2.89,clear sky
396,Handan,CN,36.6006,114.4678,92.01,53,33,7.67,light rain
397,Amudat,UG,1.95,34.95,67.57,70,98,3.13,overcast clouds
398,Acajutla,SV,13.5928,-89.8275,78.91,83,75,3.27,light rain
399,Nova Vicosa,BR,-17.8919,-39.3719,68.32,86,31,4.61,scattered clouds
400,Gillette,US,44.2911,-105.5022,81.52,43,1,8.99,clear sky
401,Geraldton,AU,-28.7667,114.6,68.41,73,40,21.85,scattered clouds
402,Ponta Delgada,PT,37.7333,-25.6667,66.92,94,40,12.66,scattered clouds
403,Eydhafushi,MV,5.1033,73.0708,81.9,77,100,10.22,overcast clouds
404,Gamba,GA,-2.65,10.0,69.48,93,63,1.74,broken clouds
405,Zvishavane,ZW,-20.3267,30.0665,47.07,76,18,5.73,few clouds
406,Pitimbu,BR,-7.4706,-34.8086,72.19,82,62,13.94,broken clouds
407,Kanashevo,RU,55.2169,62.0634,64.96,45,15,10.04,few clouds
408,Konstantinovka,RU,49.6167,127.9833,68.65,98,100,3.33,light rain
409,Erenhot,CN,43.6475,111.9767,70.88,46,75,15.99,broken clouds
410,Shakawe,BW,-18.3667,21.85,44.8,61,0,5.88,clear sky
411,Kutum,SD,14.2,24.6667,73.22,70,97,3.89,overcast clouds
412,Merrill,US,45.1805,-89.6835,66.15,93,1,0.0,clear sky
413,Oranjestad,AW,12.524,-70.027,80.55,89,75,9.22,broken clouds
414,Nosy Varika,MG,-20.5833,48.5333,64.4,78,99,9.8,overcast clouds
415,Naze,JP,28.3667,129.4833,85.12,91,100,16.58,overcast clouds
416,Fairbanks,US,64.8378,-147.7164,69.8,58,1,6.91,clear sky
417,Tsiroanomandidy,MG,-18.7667,46.0333,66.51,50,46,3.94,scattered clouds
418,Boende,CD,-0.2167,20.8667,76.98,62,63,2.21,broken clouds
419,Luwingu,ZM,-10.2621,29.9271,50.27,69,42,10.4,scattered clouds
420,North Bend,US,43.4065,-124.2243,59.92,93,90,21.85,overcast clouds
421,Alofi,NU,-19.0595,-169.9187,78.69,78,40,1.14,scattered clouds
422,Kahului,US,20.8947,-156.47,79.86,86,40,19.57,scattered clouds
423,Oksovskiy,RU,62.6062,39.8984,57.04,91,89,6.67,overcast clouds
424,Sisophon,KH,13.5859,102.9737,87.33,65,100,15.3,overcast clouds
425,Ahipara,NZ,-35.1667,173.1667,55.4,85,88,15.05,overcast clouds
426,Merritt Island,US,28.5392,-80.672,81.0,91,1,0.0,clear sky
427,Alghero,IT,40.5589,8.3181,75.29,94,40,3.44,light intensity shower rain
428,Kamiiso,JP,41.8167,140.65,79.18,65,20,14.97,few clouds
429,Coatepec Harinas,MX,18.8949,-99.7215,52.39,89,100,4.05,overcast clouds
430,Bartica,GY,6.4,-58.6167,75.52,99,99,0.54,overcast clouds
431,Ellensburg,US,46.9965,-120.5479,82.53,49,1,20.71,clear sky
432,Tadine,NC,-21.55,167.8833,71.44,66,74,15.95,broken clouds
433,Pajacuaran,MX,20.1167,-102.5667,60.21,93,96,1.23,overcast clouds
434,Tonantins,BR,-2.8731,-67.8022,72.7,94,81,2.33,broken clouds
435,Mayo,US,38.8876,-76.5119,81.01,90,1,3.44,clear sky
436,Khani,GE,41.9563,42.9566,71.17,61,33,4.03,scattered clouds
437,Yulara,AU,-25.2406,130.9889,76.84,12,2,13.8,clear sky
438,Armidale,AU,-30.5167,151.65,47.8,68,56,9.24,broken clouds
439,Pinyug,RU,60.251,47.7842,66.31,55,66,9.48,broken clouds
440,Tahta,EG,26.7693,31.5021,84.52,48,0,8.7,clear sky
441,Verkhnevilyuysk,RU,63.4453,120.3167,89.01,31,1,7.7,clear sky
442,Ormara,PK,25.2088,64.6357,83.03,84,99,14.9,overcast clouds
443,Cartagena,CO,10.3997,-75.5144,74.82,100,75,6.91,broken clouds
444,Biltine,TD,14.5333,20.9167,76.64,75,96,6.55,overcast clouds
445,Pangody,RU,65.85,74.4859,57.24,56,100,11.61,overcast clouds
446,Mercedes,AR,-34.6515,-59.4307,48.83,81,1,7.16,clear sky
447,Harper,LR,4.375,-7.7169,76.08,75,60,7.09,broken clouds
448,Lafiagi,NG,8.8667,5.4167,73.98,80,98,5.48,overcast clouds
449,General Pico,AR,-35.6566,-63.7568,43.12,59,13,5.32,few clouds
450,Sorong,ID,-0.8833,131.25,85.15,64,100,5.77,overcast clouds
451,Sawtell,AU,-30.3833,153.1,71.92,48,20,8.05,few clouds
452,Phan Thiet,VN,10.9333,108.1,90.16,57,30,16.71,scattered clouds
453,Gerede,TR,40.8008,32.1969,61.39,74,26,4.61,scattered clouds
454,Torbay,CA,47.6666,-52.7314,56.28,94,90,4.61,overcast clouds
455,Banjar,ID,-8.19,114.9675,82.26,51,2,4.09,clear sky
456,Yeniseysk,RU,58.4497,92.1703,87.49,31,41,10.22,scattered clouds
457,Lokosovo,RU,61.1333,74.8167,50.02,95,100,15.08,light rain
458,Belyy Yar,RU,53.6039,91.3903,76.89,65,0,4.47,clear sky
459,Svetlaya,RU,46.5389,138.3297,76.69,77,91,12.8,overcast clouds
460,Kronshagen,DE,54.3433,10.0994,67.8,100,90,2.3,overcast clouds
461,Kokopo,PG,-4.352,152.2633,80.71,78,49,1.63,light rain
462,Valleyview,CA,55.0667,-117.2859,57.24,62,99,6.91,overcast clouds
463,Tateyama,JP,34.9833,139.8667,86.05,58,71,11.34,broken clouds
464,Moree,AU,-29.4667,149.85,60.82,48,89,4.61,overcast clouds
465,Tynda,RU,55.1667,124.7167,73.26,55,74,9.98,broken clouds
466,Batabano,CU,22.7164,-82.2881,77.72,83,97,4.0,overcast clouds
467,Krasnoselkup,RU,65.7,82.4667,64.94,70,99,13.71,light rain
468,Tabou,CI,4.423,-7.3528,75.97,75,66,7.07,broken clouds
469,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.42,87,54,9.82,broken clouds
470,Aksarka,RU,66.5606,67.7975,59.25,54,79,11.74,broken clouds
471,Mezen,RU,65.8522,44.24,48.52,75,99,10.76,overcast clouds
472,Shu,KZ,43.5983,73.7614,103.6,9,0,5.23,clear sky
473,Bardiyah,LY,31.7561,25.0865,78.73,63,0,10.71,clear sky
474,Otradnoye,RU,59.7775,30.8181,73.45,46,44,4.5,scattered clouds
475,Thul,PK,28.2403,68.7759,93.15,28,96,10.29,overcast clouds
476,Prachin Buri,TH,14.0833,101.6667,82.33,75,100,9.22,light rain
477,Beba,CU,22.4437,-79.7253,75.47,90,76,3.96,broken clouds
478,Sindor,RU,62.8629,51.8905,57.54,57,81,6.49,broken clouds
479,Nhulunbuy,AU,-12.2333,136.7667,84.81,54,20,13.8,few clouds
480,Evensk,RU,61.95,159.2333,49.33,99,100,5.53,light rain
481,Sao Joao Da Barra,BR,-21.6403,-41.0511,65.77,82,0,12.71,clear sky
482,Itoman,JP,26.1247,127.6694,86.38,96,75,11.5,broken clouds
483,Mwinilunga,ZM,-11.7358,24.4293,51.6,57,64,9.22,broken clouds
484,Shingu,JP,33.7333,135.9833,88.79,68,10,6.33,clear sky
485,Kota Belud,MY,6.351,116.4305,91.26,58,66,10.45,broken clouds
486,Ahuimanu,US,21.4447,-157.8378,83.91,73,40,10.36,light rain
487,Ciudad Bolivar,VE,8.1222,-63.5497,73.9,96,100,2.55,overcast clouds
488,Barcelos,PT,41.5388,-8.6151,63.91,91,3,3.36,clear sky
489,Campana,AR,-34.1687,-58.9591,51.66,93,0,7.14,clear sky
490,Dillon,US,34.4166,-79.3712,76.19,92,93,5.91,overcast clouds
491,Taoudenni,ML,22.6783,-3.9836,93.65,7,2,5.75,clear sky
492,Zielona Gora,PL,51.9355,15.5064,68.16,37,99,2.55,overcast clouds
493,Suifenhe,CN,44.4,131.1667,92.07,38,96,3.4,overcast clouds
494,Marawi,PH,7.9986,124.2928,84.65,51,69,7.47,broken clouds
495,Koraput,IN,18.8167,82.7167,80.4,66,40,17.65,scattered clouds
496,Shache,CN,38.4167,77.2406,101.73,14,0,6.38,clear sky
497,Tatarskaya Pishlya,RU,54.0608,44.8998,68.16,50,35,5.7,scattered clouds
498,Barranca,PE,-10.75,-77.7667,62.17,87,23,8.01,few clouds
499,Hualmay,PE,-11.0964,-77.6139,62.55,87,10,10.33,clear sky
500,Constitucion,CL,-35.3333,-72.4167,51.03,92,97,6.87,overcast clouds
501,Dauphin,CA,51.1494,-100.0502,60.94,77,75,9.22,broken clouds
502,Progreso,MX,21.2833,-89.6667,77.29,91,40,3.22,scattered clouds
503,Loandjili,CG,-4.7561,11.8578,71.71,94,75,2.3,broken clouds
504,Kota Kinabalu,MY,5.9749,116.0724,91.38,70,20,4.61,few clouds
505,Muriwai Beach,NZ,-36.8167,174.45,58.35,87,71,14.74,broken clouds
506,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,75.79,61,0,8.95,clear sky
507,Chuy,UY,-33.6971,-53.4616,55.58,96,52,7.23,broken clouds
508,Shelburne,CA,44.0787,-80.2041,67.68,69,0,8.46,clear sky
509,Mtimbira,TZ,-8.7833,36.35,68.43,46,16,4.85,few clouds
510,Qingyuan,CN,23.7,113.0333,96.78,45,48,2.84,scattered clouds
511,Yenagoa,NG,4.9247,6.2642,71.47,87,76,2.08,broken clouds
512,Muros,ES,42.7762,-9.0603,62.98,85,32,5.32,scattered clouds
513,Otaru,JP,43.1894,141.0022,85.84,55,10,6.29,clear sky
514,Hervey Bay,AU,-25.2986,152.8535,69.91,49,45,9.89,scattered clouds
515,Faya,SA,18.3851,42.4509,68.52,67,65,5.97,broken clouds
516,Abu Kamal,SY,34.4506,40.9171,99.59,20,0,7.94,clear sky
517,Sal Rei,CV,16.1833,-22.9167,75.76,80,77,9.42,broken clouds
518,Sabang,ID,5.8933,95.3214,83.34,78,93,19.86,overcast clouds
519,Tornio,FI,65.8481,24.1466,64.42,77,40,7.31,scattered clouds
520,La Trinite,MQ,14.7376,-60.9629,82.85,61,75,4.61,broken clouds
521,Longyan,CN,25.1072,117.0225,89.02,59,94,5.88,overcast clouds
522,Chelno-Vershiny,RU,54.4333,51.1,69.04,37,39,6.13,scattered clouds
523,Atasu,KZ,48.6814,71.6433,78.04,33,0,19.17,clear sky
524,Dolores,AR,-36.3132,-57.6792,42.69,89,17,6.13,few clouds
525,Balabac,PH,7.9868,117.0645,86.9,70,99,13.4,overcast clouds
526,Xining,CN,36.6167,101.7667,59.22,67,100,2.53,overcast clouds
527,General Roca,AR,-39.0333,-67.5833,43.2,61,28,12.3,scattered clouds
528,Ariquemes,BR,-9.9133,-63.0408,72.28,60,57,0.85,broken clouds
529,Tambovka,RU,50.0969,128.0489,77.11,95,100,0.65,overcast clouds
530,Kruisfontein,ZA,-34.0033,24.7314,53.1,34,93,11.9,overcast clouds
531,Upington,ZA,-28.4478,21.2561,50.38,50,0,13.8,clear sky
532,Holzgerlingen,DE,48.6397,9.0115,62.98,90,0,1.14,clear sky
533,Arman,RU,59.7,150.1667,54.81,98,100,5.82,moderate rain
534,Suntar,RU,62.1444,117.6319,89.37,28,0,5.91,clear sky
535,Eregli,TR,37.5133,34.0467,75.02,33,0,4.94,clear sky
536,Paro,BT,27.4305,89.4133,75.43,74,100,5.7,overcast clouds
537,Borgarnes,IS,64.5383,-21.9206,49.8,92,100,8.84,heavy intensity rain
538,Norrtalje,SE,59.758,18.705,71.24,56,100,4.9,overcast clouds
539,West Wendover,US,40.7391,-114.0733,78.01,19,1,4.61,clear sky
540,Pangnirtung,CA,66.1451,-65.7125,51.06,92,100,6.06,overcast clouds
541,Neftcala,AZ,39.3742,49.2472,88.74,42,1,6.33,clear sky
542,Coos Bay,US,43.3665,-124.2179,59.99,93,90,21.85,overcast clouds
543,San Cristobal,VE,7.7669,-72.225,64.99,98,99,1.48,overcast clouds
544,San Felipe,VE,10.3399,-68.7425,72.5,90,100,1.86,overcast clouds
545,Horsholm,DK,55.8833,12.5,70.7,89,96,11.72,overcast clouds
546,Moose Factory,CA,51.2585,-80.6094,55.4,100,90,3.44,mist
547,Kerema,PG,-7.9631,145.7785,76.86,91,94,0.38,overcast clouds
548,Nome,US,64.5011,-165.4064,49.15,93,90,10.36,light rain
549,Hornepayne,CA,49.2138,-84.7705,55.63,97,69,4.09,broken clouds
550,Hofn,IS,64.2539,-15.2082,51.08,86,19,8.63,few clouds
551,Hudson Bay,CA,52.85,-102.3842,59.58,68,100,2.21,overcast clouds
552,Galveston,US,29.3669,-94.9669,84.15,85,1,5.75,clear sky
553,Pokhara,NP,28.2333,83.9833,76.89,90,100,1.16,overcast clouds
554,Havre-Saint-Pierre,CA,50.2334,-63.5986,59.36,94,90,0.0,mist
555,Pahrump,US,36.2083,-115.9839,80.24,54,50,1.74,moderate rain
556,Xiamen,CN,24.4798,118.0819,98.65,47,75,11.18,broken clouds
557,Saint-Francois,FR,46.4154,3.9054,65.17,91,40,4.61,scattered clouds
558,Portland,US,45.5234,-122.6762,75.18,62,1,1.01,clear sky
559,Takoradi,GH,4.8845,-1.7554,73.63,82,66,8.77,broken clouds
560,Mhlume,SZ,-26.0333,31.85,50.86,78,0,2.55,clear sky
561,Porangatu,BR,-13.4408,-49.1486,68.34,48,58,4.23,broken clouds
562,Buraydah,SA,26.326,43.975,97.25,13,14,8.37,few clouds
563,Whitecourt,CA,54.1502,-115.6855,54.09,91,98,3.31,overcast clouds
564,Touros,BR,-5.1989,-35.4608,72.5,91,18,10.47,few clouds
565,Nokha,IN,27.6,73.4167,91.27,53,90,14.23,overcast clouds
566,Tres Arroyos,AR,-38.3739,-60.2798,39.34,76,10,7.29,clear sky
567,Saqqez,IR,36.2499,46.2735,88.39,22,0,4.18,clear sky
568,Tallahassee,US,30.4383,-84.2807,80.64,88,1,3.44,clear sky
569,Gornopravdinsk,RU,60.05,69.9,62.37,46,98,10.07,overcast clouds
570,Mandalgovi,MN,45.7625,106.2708,67.24,57,100,7.52,overcast clouds
571,Sosua,DO,19.7667,-70.5167,75.24,86,36,5.14,scattered clouds
572,Fenelon Falls,CA,44.5334,-78.7496,66.81,86,0,6.62,clear sky
573,Astara,AZ,38.5,48.6667,80.58,40,0,5.86,clear sky
574,Methoni,GR,36.8197,21.7049,79.21,55,0,3.49,clear sky
575,Balkhash,KZ,46.844,74.9804,99.21,18,0,15.66,clear sky
576,Richards Bay,ZA,-28.783,32.0377,57.76,75,0,8.3,clear sky
577,Gazojak,TM,41.1875,61.4036,101.21,20,0,17.87,clear sky
578,Senador Jose Porfirio,BR,-2.5908,-51.9542,72.72,73,6,1.3,clear sky
579,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.37,99,99,1.97,overcast clouds
580,Puerto Escondido,MX,15.85,-97.0667,79.07,86,55,5.3,broken clouds
581,Ritchie,ZA,-29.038,24.6028,36.61,39,76,6.76,broken clouds
582,Nacala,MZ,-14.5428,40.6728,71.49,60,5,11.83,clear sky
583,Samarai,PG,-10.6167,150.6667,78.91,78,98,17.85,overcast clouds
584,Bahir Dar,ET,11.5936,37.3908,63.93,88,100,2.46,light rain
585,Komsomolets,KZ,53.7453,62.0708,65.89,43,0,7.63,clear sky
586,Porto Santo,PT,33.072,-16.3415,71.31,94,75,6.91,broken clouds
587,Mangrol,IN,21.1167,70.1167,80.94,80,100,15.05,overcast clouds
588,Lakes Entrance,AU,-37.8811,147.981,58.93,60,53,13.71,broken clouds
589,Elizabeth City,US,36.2946,-76.2511,79.02,88,1,3.0,clear sky
590,Coralville,US,41.6764,-91.5805,70.11,85,1,0.0,clear sky
591,Rossland,CA,49.0831,-117.8022,67.33,43,19,2.46,few clouds
592,Batemans Bay,AU,-35.7167,150.1833,63.91,53,82,11.52,broken clouds
593,Algeciras,ES,36.1333,-5.4505,73.06,83,20,16.11,few clouds
594,Gayny,RU,60.3071,54.3241,62.62,59,85,10.92,overcast clouds
595,Katete,UG,-0.7818,29.7544,67.01,55,99,0.47,overcast clouds
596,Ugoofaaru,MV,5.6667,73.0,82.38,76,100,11.81,overcast clouds
597,Kano,NG,12.0001,8.5167,75.09,88,20,6.91,few clouds
598,Mpanda,TZ,-6.3655,31.0409,62.04,52,4,5.61,clear sky
599,Mizan Teferi,ET,6.9833,35.5833,60.19,95,100,2.28,overcast clouds
600,Yarmouth,US,41.7057,-70.2286,73.51,92,90,7.0,overcast clouds
601,Datong,CN,40.0936,113.2914,83.77,45,100,12.01,light rain
602,Itarema,BR,-2.9248,-39.9167,75.97,85,12,13.09,few clouds
603,Agadez,NE,19.75,10.25,84.97,15,71,4.47,broken clouds
604,Yantzaza,EC,-3.8278,-78.7594,65.44,91,89,1.54,overcast clouds
605,Dalianwan,CN,39.0286,121.695,89.64,51,20,11.18,few clouds
606,Ambilobe,MG,-13.2,49.05,77.45,40,15,3.85,few clouds
607,Beyneu,KZ,45.3167,55.2,92.61,17,11,13.0,few clouds
608,Moyale,KE,3.5167,39.0584,65.1,57,33,16.28,scattered clouds
609,Atherton,GB,53.5237,-2.4935,63.28,91,26,0.45,scattered clouds
610,Jos,NG,9.9167,8.9,63.5,95,97,7.54,overcast clouds
611,Gazanjyk,TM,39.2446,55.5154,93.16,43,0,11.5,clear sky
612,Manokwari,ID,-0.8667,134.0833,83.08,68,68,5.19,broken clouds
613,Sangar,RU,63.9242,127.4739,84.18,37,3,12.48,clear sky
614,Waseca,US,44.0777,-93.5074,72.91,84,1,3.44,clear sky
615,Nynashamn,SE,58.9034,17.9479,71.11,72,66,12.5,broken clouds
616,Vizinga,RU,61.0749,50.1031,58.12,71,95,5.26,overcast clouds
617,Batagay-Alyta,RU,67.8006,130.4114,61.5,76,100,2.37,light rain
618,Abu Samrah,SY,35.3029,37.1841,85.46,38,0,5.88,clear sky
619,Pingliang,CN,35.5392,106.6861,68.72,63,100,12.17,light rain
620,Mitchell,US,43.7094,-98.0298,78.78,61,1,11.01,clear sky
621,Kars,TR,40.602,43.095,74.25,68,40,4.61,scattered clouds
622,Dargaville,NZ,-35.9333,173.8833,54.45,88,78,12.77,broken clouds
623,Kaniama,CD,-7.5667,24.1833,64.83,41,29,10.54,scattered clouds
624,Nushki,PK,29.5542,66.0215,102.7,8,40,8.43,scattered clouds
625,Cap Malheureux,MU,-19.9842,57.6142,74.46,58,0,10.0,clear sky
626,Dinar,TR,38.065,30.1656,64.36,49,4,4.27,clear sky
627,Liverpool,GB,53.4106,-2.9779,62.69,78,0,5.75,clear sky
628,Yamada,JP,39.4667,141.95,76.66,74,60,12.71,broken clouds
629,Altamira,BR,-3.2033,-52.2064,69.96,69,8,1.68,clear sky
630,Mirnyy,RU,62.5353,113.9611,85.86,30,1,5.7,clear sky
631,Bunia,CD,1.5667,30.25,65.19,75,100,6.87,overcast clouds
632,Karpathos,GR,35.507,27.2132,76.96,88,20,26.46,few clouds
633,Yumen,CN,40.2833,97.2,91.06,12,5,15.75,clear sky
634,Portales,US,34.1862,-103.3344,75.09,64,88,7.02,overcast clouds
635,Geilo,NO,60.5333,8.2076,60.69,85,100,4.14,overcast clouds
636,Lang Suan,TH,9.9456,99.0785,80.69,57,76,11.34,light rain
637,Bandarbeyla,SO,9.4942,50.8122,82.18,55,90,27.29,overcast clouds
638,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,89,20,14.97,few clouds
639,Palmerston,AU,-12.486,130.9833,90.03,54,20,9.22,few clouds
640,Iskateley,RU,67.6803,53.1512,44.71,84,96,14.2,overcast clouds
641,Mananjary,MG,-21.2167,48.3333,65.1,76,95,8.1,overcast clouds
642,Wajima,JP,37.4,136.9,88.48,70,20,6.91,few clouds
643,Berdigestyakh,RU,62.0989,126.6992,85.48,37,1,9.17,clear sky
644,Padang,ID,-0.9492,100.3543,89.65,65,20,6.96,few clouds
645,Kui Buri,TH,12.0828,99.8543,91.87,52,98,13.67,moderate rain
646,Lethem,GY,3.3803,-59.7968,73.42,93,100,3.76,overcast clouds
647,Port Hedland,AU,-20.3167,118.5667,86.05,14,91,9.22,overcast clouds
648,Talas,TR,38.6908,35.5538,66.87,64,40,1.14,scattered clouds
649,Port Hardy,CA,50.6996,-127.4199,59.18,94,75,0.0,broken clouds
650,Jati,PK,24.3539,68.2671,88.43,63,100,23.26,overcast clouds
651,Cherusti,RU,55.5498,40.0107,66.9,53,100,3.98,overcast clouds
652,Santander,ES,43.4647,-3.8044,65.98,90,40,1.99,scattered clouds
653,Hinckley,GB,52.5389,-1.3761,61.45,92,91,2.04,overcast clouds
654,Karatau,KZ,43.1667,70.4667,98.13,18,0,12.17,clear sky
655,Katra,IN,32.9833,74.95,82.89,76,98,5.91,heavy intensity rain
656,Zabid,YE,14.1951,43.3152,85.51,60,89,3.42,overcast clouds
657,Vigrestad,NO,58.5667,5.7,71.96,58,78,16.96,broken clouds
658,Acarau,BR,-2.8856,-40.12,75.81,86,16,13.47,few clouds
659,Kenora,CA,49.8167,-94.4337,70.77,49,1,5.75,clear sky
660,Anadyr,RU,64.75,177.4833,55.9,87,75,13.0,light rain
661,Boyolangu,ID,-8.1181,111.8935,84.27,56,43,6.22,scattered clouds
662,Xam Nua,LA,20.4197,104.0439,73.8,89,100,2.1,overcast clouds
663,Port Hawkesbury,CA,45.6169,-61.3485,63.18,93,1,3.0,clear sky
664,Peniche,PT,39.3558,-9.3811,68.72,92,50,11.5,scattered clouds
665,Jinchang,CN,38.4953,102.1739,84.7,20,99,4.59,overcast clouds
666,Starovelichkovskaya,RU,45.4288,38.7326,86.14,32,5,18.54,clear sky
667,Melivoia,GR,39.75,22.8,78.73,57,0,4.16,clear sky
668,Palmer,US,42.1584,-72.3287,71.47,97,75,0.0,mist
669,Bonavista,CA,48.6499,-53.1147,57.11,93,22,5.84,few clouds
670,Nikolsk,RU,53.7189,46.0712,68.45,47,33,4.72,scattered clouds
671,Newcastle,AU,-32.9272,151.7765,68.72,45,0,4.0,clear sky
672,Gonen,TR,40.1049,27.654,76.01,62,21,3.0,few clouds
673,Pochutla,MX,15.7432,-96.4661,76.82,90,100,4.14,overcast clouds
674,Tautira,PF,-17.7333,-149.15,77.02,74,6,7.99,clear sky
675,Mutoko,ZW,-17.397,32.2268,48.99,59,0,4.43,clear sky
676,Foumban,CM,5.7291,10.9001,61.14,94,100,1.16,overcast clouds
677,Toora-Khem,RU,52.4675,96.11,81.64,46,97,2.93,overcast clouds
678,Tabas,IR,33.5959,56.9244,100.53,11,0,20.2,clear sky
679,Fez,MA,34.0372,-4.9998,66.31,77,20,5.75,few clouds
680,Qasigiannguit,GL,68.8193,-51.1922,52.05,67,100,7.45,light rain
681,Laurel,US,39.0993,-76.8483,80.1,86,1,1.01,clear sky
682,Mnogovershinnyy,RU,53.9353,139.9242,77.76,51,100,5.77,overcast clouds
683,Cockburn Town,TC,21.4612,-71.1419,81.97,83,58,18.01,broken clouds
684,Garowe,SO,8.4054,48.4845,76.86,46,94,29.12,overcast clouds
685,Shimoda,JP,34.6667,138.95,84.56,71,65,3.47,broken clouds
686,Hopfgarten,DE,50.9833,11.2667,66.54,91,67,4.09,broken clouds
687,San Rafael,AR,-34.6177,-68.3301,44.35,48,40,4.34,scattered clouds
688,Alta Floresta,BR,-9.8756,-56.0861,67.59,55,4,3.31,clear sky
689,Belaya Gora,RU,68.5333,146.4167,64.11,29,11,9.51,few clouds
690,Contai,IN,21.7786,87.7536,91.54,59,100,7.67,overcast clouds
691,Lerwick,GB,60.1545,-1.1494,57.2,96,83,12.3,broken clouds
692,Bang Saphan,TH,11.2126,99.5117,89.55,55,84,12.03,broken clouds
693,Morondava,MG,-20.2833,44.2833,70.54,54,76,11.36,broken clouds
694,Hovd,MN,48.0056,91.6419,76.71,36,22,10.02,few clouds
695,Luanda,AO,-8.8368,13.2343,66.2,94,40,3.44,scattered clouds
696,Suamico,US,44.6319,-88.0393,72.03,76,1,1.99,clear sky
697,Pravia,ES,43.4906,-6.1508,61.09,94,75,4.61,broken clouds
698,Ilebo,CD,-4.3167,20.5833,72.12,40,55,0.81,broken clouds
699,Baiyin,CN,36.5583,104.2081,72.48,34,100,14.58,overcast clouds
